0;0.00150126;0;0.0025278;0.00343401;0;0.00156055;0.00234259;0.00166615;0.00178103;0.00096064;0.00152667;0.00102564;0.000892244;0.00334403;0;0.0023281;0;0.00327869;0;0.00348525;0;0.00551947;0;0.00243884;0.0013718;0.00125233;0.00141443;0.00246146;0.00277724;0.00683187;0;0.00120873;0;0;0;0;0;0;0;0.00252922;0.00176742;0.00215603;0;0;0.00357314;0.00126377;0;0;0.00460653;0.00126681;0.000819363;
0;0;0;0.000955027;0.00105804;0;0.0222222;0.00104586;0.000881091;0.000882626;0.000610207;0.00079454;0.000694407;0.00065975;0.00104403;0;0.00202113;0;0.00118568;0;0.00254803;0;0.00196144;0;0.000971962;0.00083927;0.000768339;0.000804037;0.00157475;0.00256116;0.00184766;0;0.000671724;0;0;0;0;0;0;0;0.00111586;0.0097474;0.000889909;0;0;0.00116403;0.000868605;0;0;0.00167712;0.000703454;0.000582734;
0;0.00154006;0;0.00165697;0.00196485;0;0.0016378;0.00324614;0.00205912;0.00205228;0.00078946;0.00112188;0.000801437;0.000714422;0.00198068;0;0.00460165;0;0.00483086;0;0.00346583;0;0.00276871;0;0.00153249;0.00099409;0.000936647;0.00103059;0.00153551;0.00198331;0.00478639;0;0.00110693;0;0;0;0;0;0;0;0.00404888;0.00181788;0.00179663;0;0;0.00180938;0.000932566;0;0;0.00215866;0.00100471;0.000674039;
0;0.000955027;0;0;0.00957826;0;0.000974312;0.00190476;0.00163665;0.00187301;0.00150786;0.00339716;0.00140633;0.00111482;0.00998752;0;0.00124961;0;0.00210666;0;0.00146738;0;0.00185976;0;0.00915737;0.0019371;0.00189823;0.0023956;0.00172452;0.00145027;0.00184892;0;0.00193293;0;0;0;0;0;0;0;0.00183641;0.00105227;0.00407824;0;0;0.00433453;0.00151615;0;0;0.0020937;0.00251876;0.00110055;
0;0.00105804;0;0.00957826;0;0;0.00108273;0.00212514;0.00171341;0.00194754;0.0013144;0.00261488;0.00130032;0.00105897;0.04;0;0.00142843;0;0.00249513;0;0.00173259;0;0.00228919;0;0.00666297;0.00181071;0.0017119;0.00208946;0.00196173;0.00168251;0.00229039;0;0.00169504;0;0;0;0;0;0;0;0.00208548;0.00117972;0.00374963;0;0;0.00585959;0.00148458;0;0;0.00258609;0.0020003;0.0010158;
0;0.00102241;0;0.0143592;0.0282843;0;0.00104489;0.00203437;0.00167783;0.0019111;0.00137722;0.00286299;0.00134374;0.00108368;0.0248069;0;0.00136051;0;0.00233682;0;0.00163425;0;0.00213189;0;0.0080517;0.00187498;0.0017885;0.00221133;0.00189389;0.00160334;0.0021194;0;0.00175981;0;0;0;0;0;0;0;0.00198409;0.00113503;0.00384544;0;0;0.00549442;0.00151078;0;0;0.00241666;0.00215253;0.00104724;
0;0.0222222;0;0.000974312;0.00108273;0;0;0.00108921;0.000912472;0.000912633;0.000614469;0.000803083;0.000694294;0.000657149;0.00106911;0;0.00221607;0;0.00123916;0;0.00276448;0;0.00203595;0;0.00098773;0.000840269;0.000770543;0.000808578;0.00156994;0.0025939;0.00195497;0;0.000685104;0;0;0;0;0;0;0;0.00116611;0.0131306;0.000913404;0;0;0.00118424;0.000864433;0;0;0.00171046;0.000711703;0.000583068;
0;0.00104586;0;0.00190476;0.00212514;0;0.00108921;0;0.00545139;0.00554487;0.000873437;0.00123145;0.000810148;0.000707098;0.00220971;0;0.00197402;0;0.00794301;0;0.00172299;0;0.00170437;0;0.00162457;0.000977706;0.000952921;0.00106261;0.00120331;0.00131793;0.00218713;0;0.00155002;0;0;0;0;0;0;0;0.0156174;0.00116841;0.00278531;0;0;0.00167073;0.000880366;0;0;0.00155324;0.00116259;0.00069907;
0;0.000881091;0;0.00163665;0.00171341;0;0.000912472;0.00545139;0;0.0120168;0.000857919;0.00114435;0.000759441;0.000663519;0.00178103;0;0.00149183;0;0.00324614;0;0.00131024;0;0.00130455;0;0.00140021;0.000888012;0.000881408;0.000976121;0.00100179;0.00106327;0.00156174;0;0.00175378;0;0;0;0;0;0;0;0.00417938;0.000965632;0.00256452;0;0;0.0013626;0.000795507;0;0;0.00122679;0.0011322;0.000672597;
0;0.000882626;0;0.00187301;0.00194754;0;0.000912633;0.00554487;0.0120168;0;0.000923662;0.00126249;0.000808683;0.000700136;0.00203901;0;0.00145671;0;0.00343756;0;0.0013307;0;0.00136067;0;0.00156532;0.000952403;0.000947825;0.00105828;0.00105257;0.00109632;0.00161474;0;0.00199641;0;0;0;0;0;0;0;0.00409874;0.000969037;0.00324913;0;0;0.00149333;0.000843762;0;0;0.0012954;0.00124988;0.000712231;
0;0.000610207;0;0.00150786;0.0013144;0;0.000614469;0.000873437;0.000857919;0.000923662;0;0.0025835;0.00225877;0.00161406;0.00131171;0;0.000684606;0;0.000889442;0;0.000760935;0;0.000874489;0;0.00158411;0.00184829;0.0023956;0.00239439;0.000959313;0.00079938;0.000842615;0;0.00141616;0;0;0;0;0;0;0;0.000847427;0.000644197;0.00126704;0;0;0.00127118;0.00141812;0;0;0.000958838;0.00350823;0.00250903;
0;0.00079454;0;0.00339716;0.00261488;0;0.000803083;0.00123145;0.00114435;0.00126249;0.0025835;0;0.00221173;0.00153083;0.00257663;0;0.000927338;0;0.00130065;0;0.00107856;0;0.00131896;0;0.00408163;0.00298474;0.00353057;0.00547997;0.0014531;0.00114332;0.00124939;0;0.00171172;0;0;0;0;0;0;0;0.00119572;0.000854974;0.00206449;0;0;0.00249126;0.00193266;0;0;0.00150923;0.00531306;0.00161664;
0;0.000694407;0;0.00140633;0.00130032;0;0.000694294;0.000810148;0.000759441;0.000808683;0.00225877;0.00221173;0;0.00486504;0.00127536;0;0.000714536;0;0.000855091;0;0.000836989;0;0.000991875;0;0.00161269;0.00393673;0.00540343;0.00340552;0.00124185;0.000946805;0.000906082;0;0.000989747;0;0;0;0;0;0;0;0.000801232;0.000729228;0.00107428;0;0;0.00143673;0.0030824;0;0;0.00113047;0.00185296;0.00358863;
0;0.00065975;0;0.00111482;0.00105897;0;0.000657149;0.000707098;0.000663519;0.000700136;0.00161406;0.00153083;0.00486504;0;0.00103983;0;0.000651798;0;0.000745916;0;0.000761497;0;0.000887147;0;0.00125132;0.00252518;0.00267071;0.00206537;0.00112685;0.000872232;0.000807239;0;0.000822433;0;0;0;0;0;0;0;0.00070272;0.000686115;0.000888669;0;0;0.00117818;0.00273998;0;0;0.000999875;0.00134292;0.00313574;
0;0.00104403;0;0.00998752;0.04;0;0.00106911;0.00220971;0.00178103;0.00203901;0.00131171;0.00257663;0.00127536;0.00103983;0;0;0.00142824;0;0.00257984;0;0.00170685;0;0.00221703;0;0.00609711;0.00175109;0.00166934;0.00203101;0.00187572;0.0016349;0.00225733;0;0.00175838;0;0;0;0;0;0;0;0.00215515;0.00116334;0.00413449;0;0;0.0051131;0.00143762;0;0;0.00246258;0.00201191;0.00100491;
0;0.00138115;0;0.00260268;0.00323381;0;0.00140083;0.0015129;0.00122256;0.00130943;0.00109311;0.00185976;0.00131704;0.00113137;0.00300828;0;0.00153678;0;0.00182195;0;0.00229627;0;0.00401448;0;0.00306282;0.00197749;0.00167354;0.00190166;0.00497981;0.00296663;0.00280331;0;0.00111475;0;0;0;0;0;0;0;0.0015606;0.00156365;0.00175412;0;0;0.00642161;0.0018536;0;0;0.00766965;0.00140824;0.000977834;
0;0.00202113;0;0.00124961;0.00142843;0;0.00221607;0.00197402;0.00149183;0.00145671;0.000684606;0.000927338;0.000714536;0.000651798;0.00142824;0;0;0;0.00237473;0;0.00395208;0;0.00239234;0;0.00119855;0.00086996;0.000815647;0.000880025;0.00141358;0.0020309;0.00337628;0;0.000892626;0;0;0;0;0;0;0;0.0022592;0.00245053;0.00129323;0;0;0.00141192;0.000841965;0;0;0.00183951;0.000835767;0.000606292;
0;0.00167931;0;0.00187845;0.00232307;0;0.00177857;0.00262319;0.00177102;0.00182498;0.000840269;0.00123935;0.000879863;0.000780839;0.00231295;0;0.00368105;0;0.00387419;0;0.00487226;0;0.00435917;0;0.00177716;0.0011236;0.00104177;0.00115282;0.0019351;0.00259718;0.0124757;0;0.00110712;0;0;0;0;0;0;0;0.00302579;0.0020285;0.00184797;0;0;0.00226615;0.00105708;0;0;0.00304255;0.001076;0.000724006;
0;0.00118568;0;0.00210666;0.00249513;0;0.00123916;0.00794301;0.00324614;0.00343756;0.000889442;0.00130065;0.000855091;0.000745916;0.00257984;0;0.00237473;0;0;0;0.00217084;0;0.0021693;0;0.00181593;0.00105767;0.0010155;0.00113723;0.00140646;0.00157991;0.00300828;0;0.00142737;0;0;0;0;0;0;0;0.0108786;0.00134785;0.00271914;0;0;0.00198224;0.00095708;0;0;0.00191583;0.00118561;0.000723612;
0;0.00177158;0;0.0019975;0.00245941;0;0.00181235;0.00157242;0.00123419;0.00129824;0.00092966;0.00144064;0.00108705;0.000966511;0.00235408;0;0.00195282;0;0.00195143;0;0.00358979;0;0.0106;0;0.00213956;0.00150172;0.00131295;0.00144741;0.00475517;0.00529071;0.00423714;0;0.00101009;0;0;0;0;0;0;0;0.00166378;0.00209772;0.001567;0;0;0.00338449;0.00147107;0;0;0.0282843;0.00116405;0.000843109;
0;0.00254803;0;0.00146738;0.00173259;0;0.00276448;0.00172299;0.00131024;0.0013307;0.000760935;0.00107856;0.000836989;0.000761497;0.00170685;0;0.00395208;0;0.00217084;0;0;0;0.00535288;0;0.00146044;0.00106261;0.00096996;0.00105018;0.00217791;0.00414069;0.00666667;0;0.000910777;0;0;0;0;0;0;0;0.00190468;0.0034493;0.0013638;0;0;0.00188545;0.00104433;0;0;0.00319357;0.000932829;0.000686479;
0;0.0015713;0;0.00229039;0.00300794;0;0.00164166;0.00240946;0.00168622;0.00178479;0.00092118;0.00142853;0.000979992;0.000858598;0.00295334;0;0.00260798;0;0.00344623;0;0.00399043;0;0.00572598;0;0.00219767;0.00129248;0.00118437;0.00132789;0.00233364;0.00283609;0.00957826;0;0.0011724;0;0;0;0;0;0;0;0.00264767;0.00186908;0.00204872;0;0;0.00307003;0.00120134;0;0;0.00421637;0.00120212;0.000789583;
0;0.00196144;0;0.00185976;0.00228919;0;0.00203595;0.00170437;0.00130455;0.00136067;0.000874489;0.00131896;0.000991875;0.000887147;0.00221703;0;0.00239234;0;0.0021693;0;0.00535288;0;0;0;0.00191653;0.00132555;0.00118213;0.00129845;0.0033782;0.00557928;0.00656532;0;0.000998043;0;0;0;0;0;0;0;0.00183479;0.00240946;0.00155974;0;0;0.00280166;0.0012925;0;0;0.00784465;0.00109389;0.000786524;
0;0.00108484;0;0.00798087;0.0316228;0;0.00110966;0.00205531;0.00164952;0.00185936;0.00129867;0.00257984;0.00131587;0.0010737;0.0178885;0;0.00144685;0;0.00243884;0;0.00179079;0;0.00242447;0;0.0068002;0.00186081;0.00173729;0.00211833;0.00209129;0.00176432;0.00237607;0;0.0016107;0;0;0;0;0;0;0;0.00203352;0.00121194;0.00335909;0;0;0.00713831;0.00153244;0;0;0.002797;0.00194248;0.0010188;
0;0.000971962;0;0.00915737;0.00666297;0;0.00098773;0.00162457;0.00140021;0.00156532;0.00158411;0.00408163;0.00161269;0.00125132;0.00609711;0;0.00119855;0;0.00181593;0;0.00146044;0;0.00191653;0;0;0.00242661;0.0022987;0.00304255;0.00196409;0.00152832;0.00179998;0;0.00165064;0;0;0;0;0;0;0;0.00159232;0.00106795;0.00282166;0;0;0.0057687;0.00181593;0;0;0.00227744;0.00254617;0.00119741;
0;0.00083927;0;0.0019371;0.00181071;0;0.000840269;0.000977706;0.000888012;0.000952403;0.00184829;0.00298474;0.00393673;0.00252518;0.00175109;0;0.00086996;0;0.00105767;0;0.00106261;0;0.00132555;0;0.00242661;0;0.00792429;0.00629317;0.00178957;0.00124221;0.00117192;0;0.00109015;0;0;0;0;0;0;0;0.000971825;0.000892777;0.00132311;0;0;0.0022042;0.00538968;0;0;0.00158585;0.00201609;0.00190476;
0;0.000768339;0;0.00189823;0.0017119;0;0.000770543;0.000952921;0.000881408;0.000947825;0.0023956;0.00353057;0.00540343;0.00267071;0.00166934;0;0.000815647;0;0.0010155;0;0.00096996;0;0.00118213;0;0.0022987;0.00792429;0;0.00908153;0.00148442;0.00109611;0.00107359;0;0.00116019;0;0;0;0;0;0;0;0.0009407;0.000815505;0.0013315;0;0;0.00192807;0.00342997;0;0;0.00137666;0.00243613;0.00234856;
0;0.000804037;0;0.0023956;0.00208946;0;0.000808578;0.00106261;0.000976121;0.00105828;0.00239439;0.00547997;0.00340552;0.00206537;0.00203101;0;0.000880025;0;0.00113723;0;0.00105018;0;0.00129845;0;0.00304255;0.00629317;0.00908153;0;0.0015881;0.00117194;0.00118434;0;0.00130455;0;0;0;0;0;0;0;0.00104586;0.00085951;0.00155979;0;0;0.00233364;0.00290343;0;0;0.00152388;0.00296532;0.00194579;
0;0.00157475;0;0.00172452;0.00196173;0;0.00156994;0.00120331;0.00100179;0.00105257;0.000959313;0.0014531;0.00124185;0.00112685;0.00187572;0;0.00141358;0;0.00140646;0;0.00217791;0;0.0033782;0;0.00196409;0.00178957;0.00148442;0.0015881;0;0.00385186;0.00224606;0;0.000912681;0;0;0;0;0;0;0;0.00124744;0.00175243;0.00129769;0;0;0.00286387;0.00191276;0;0;0.0052253;0.00114751;0.000924253;
0;0.00256116;0;0.00145027;0.00168251;0;0.0025939;0.00131793;0.00106327;0.00109632;0.00079938;0.00114332;0.000946805;0.000872232;0.0016349;0;0.0020309;0;0.00157991;0;0.00414069;0;0.00557928;0;0.00152832;0.00124221;0.00109611;0.00117194;0.00385186;0;0.00327693;0;0.000852586;0;0;0;0;0;0;0;0.00140259;0.003173;0.00122616;0;0;0.00207782;0.00127846;0;0;0.00464614;0.000957596;0.000751874;
